step,day,hour,current_growth_stage,development_index,thermal_time,photoperiod,bolting_risk,days_in_current_stage,total_days_from_planting,stage_progress_fraction,cumulative_thermal_time,daily_thermal_time,step_count,last_update
674,29,1,LettuceGrowthStage.HEAD_INITIATION,1.0000,1075.3782,12.6067,0.0200,58,58,1.0000,1075.3782,0.0000,1348,2025-10-17T21:54:13.038772
675,29,2,LettuceGrowthStage.HEAD_INITIATION,1.0000,1075.3782,12.6067,0.0200,58,58,1.0000,1075.3782,0.0000,1350,2025-10-17T21:54:13.058630
676,29,3,LettuceGrowthStage.HEAD_INITIATION,1.0000,1075.3782,12.6067,0.0200,58,58,1.0000,1075.3782,0.0000,1352,2025-10-17T21:54:13.082105
677,29,4,LettuceGrowthStage.HEAD_INITIATION,1.0000,1075.3782,12.6067,0.0200,58,58,1.0000,1075.3782,0.0000,1354,2025-10-17T21:54:13.101023
678,29,5,LettuceGrowthStage.HEAD_INITIATION,1.0000,1075.3782,12.6067,0.0200,58,58,1.0000,1075.3782,0.0000,1356,2025-10-17T21:54:13.120292
679,29,6,LettuceGrowthStage.HEAD_INITIATION,1.0000,1075.3782,12.6067,0.0200,58,58,1.0000,1075.3782,0.0000,1358,2025-10-17T21:54:13.137288
680,29,7,LettuceGrowthStage.HEAD_INITIATION,1.0000,1075.3782,12.6067,0.0200,58,58,1.0000,1075.3782,0.0000,1360,2025-10-17T21:54:13.154059
681,29,8,LettuceGrowthStage.HEAD_INITIATION,1.0000,1075.3782,12.6067,0.0200,58,58,1.0000,1075.3782,0.0000,1362,2025-10-17T21:54:13.170667
682,29,9,LettuceGrowthStage.HEAD_INITIATION,1.0000,1075.3782,12.6067,0.0200,58,58,1.0000,1075.3782,0.0000,1364,2025-10-17T21:54:13.187398
683,29,10,LettuceGrowthStage.HEAD_INITIATION,1.0000,1075.3782,12.6067,0.0200,58,58,1.0000,1075.3782,0.0000,1366,2025-10-17T21:54:13.204600
684,29,11,LettuceGrowthStage.HEAD_INITIATION,1.0000,1075.3782,12.6067,0.0200,58,58,1.0000,1075.3782,0.0000,1368,2025-10-17T21:54:13.221280
685,29,12,LettuceGrowthStage.HEAD_INITIATION,1.0000,1075.3782,12.6067,0.0200,58,58,1.0000,1075.3782,0.0000,1370,2025-10-17T21:54:13.238269
686,29,13,LettuceGrowthStage.HEAD_INITIATION,1.0000,1075.3782,12.6067,0.0200,58,58,1.0000,1075.3782,0.0000,1372,2025-10-17T21:54:13.256207
687,29,14,LettuceGrowthStage.HEAD_INITIATION,1.0000,1075.3782,12.6067,0.0200,58,58,1.0000,1075.3782,0.0000,1374,2025-10-17T21:54:13.274422
688,29,15,LettuceGrowthStage.HEAD_INITIATION,1.0000,1075.3782,12.6067,0.0200,58,58,1.0000,1075.3782,0.0000,1376,2025-10-17T21:54:13.301323
689,29,16,LettuceGrowthStage.HEAD_INITIATION,1.0000,1075.3782,12.6067,0.0200,58,58,1.0000,1075.3782,0.0000,1378,2025-10-17T21:54:13.324357
690,29,17,LettuceGrowthStage.HEAD_INITIATION,1.0000,1075.3782,12.6067,0.0200,58,58,1.0000,1075.3782,0.0000,1380,2025-10-17T21:54:13.347268
691,29,18,LettuceGrowthStage.HEAD_INITIATION,1.0000,1075.3782,12.6067,0.0200,58,58,1.0000,1075.3782,0.0000,1382,2025-10-17T21:54:13.368854
692,29,19,LettuceGrowthStage.HEAD_INITIATION,1.0000,1075.3782,12.6067,0.0200,58,58,1.0000,1075.3782,0.0000,1384,2025-10-17T21:54:13.390211
693,29,20,LettuceGrowthStage.HEAD_INITIATION,1.0000,1075.3782,12.6067,0.0200,58,58,1.0000,1075.3782,0.0000,1386,2025-10-17T21:54:13.412325
694,29,21,LettuceGrowthStage.HEAD_INITIATION,1.0000,1075.3782,12.6067,0.0200,58,58,1.0000,1075.3782,0.0000,1388,2025-10-17T21:54:13.433286
695,29,22,LettuceGrowthStage.HEAD_INITIATION,1.0000,1075.3782,12.6067,0.0200,58,58,1.0000,1075.3782,0.0000,1390,2025-10-17T21:54:13.453007
696,29,23,LettuceGrowthStage.HEAD_INITIATION,1.0000,1075.3782,12.6067,0.0200,58,58,1.0000,1075.3782,0.0000,1392,2025-10-17T21:54:13.472553
697,30,0,LettuceGrowthStage.HEAD_INITIATION,1.0000,1111.3782,10.4960,0.0200,60,60,1.0000,1111.3782,0.0000,1394,2025-10-17T21:54:13.491869
698,30,1,LettuceGrowthStage.HEAD_INITIATION,1.0000,1111.3782,10.4960,0.0200,60,60,1.0000,1111.3782,0.0000,1396,2025-10-17T21:54:13.508626
699,30,2,LettuceGrowthStage.HEAD_INITIATION,1.0000,1111.3782,10.4960,0.0200,60,60,1.0000,1111.3782,0.0000,1398,2025-10-17T21:54:13.525276
700,30,3,LettuceGrowthStage.HEAD_INITIATION,1.0000,1111.3782,10.4960,0.0200,60,60,1.0000,1111.3782,0.0000,1400,2025-10-17T21:54:13.542306
701,30,4,LettuceGrowthStage.HEAD_INITIATION,1.0000,1111.3782,10.4960,0.0200,60,60,1.0000,1111.3782,0.0000,1402,2025-10-17T21:54:13.558872
702,30,5,LettuceGrowthStage.HEAD_INITIATION,1.0000,1111.3782,10.4960,0.0200,60,60,1.0000,1111.3782,0.0000,1404,2025-10-17T21:54:13.575618
703,30,6,LettuceGrowthStage.HEAD_INITIATION,1.0000,1111.3782,10.4960,0.0200,60,60,1.0000,1111.3782,0.0000,1406,2025-10-17T21:54:13.592419
704,30,7,LettuceGrowthStage.HEAD_INITIATION,1.0000,1111.3782,10.4960,0.0200,60,60,1.0000,1111.3782,0.0000,1408,2025-10-17T21:54:13.609910
705,30,8,LettuceGrowthStage.HEAD_INITIATION,1.0000,1111.3782,10.4960,0.0200,60,60,1.0000,1111.3782,0.0000,1410,2025-10-17T21:54:13.630029
706,30,9,LettuceGrowthStage.HEAD_INITIATION,1.0000,1111.3782,10.4960,0.0200,60,60,1.0000,1111.3782,0.0000,1412,2025-10-17T21:54:13.654134
707,30,10,LettuceGrowthStage.HEAD_INITIATION,1.0000,1111.3782,10.4960,0.0200,60,60,1.0000,1111.3782,0.0000,1414,2025-10-17T21:54:13.676274
708,30,11,LettuceGrowthStage.HEAD_INITIATION,1.0000,1111.3782,10.4960,0.0200,60,60,1.0000,1111.3782,0.0000,1416,2025-10-17T21:54:13.698569
709,30,12,LettuceGrowthStage.HEAD_INITIATION,1.0000,1111.3782,10.4960,0.0200,60,60,1.0000,1111.3782,0.0000,1418,2025-10-17T21:54:13.719730
710,30,13,LettuceGrowthStage.HEAD_INITIATION,1.0000,1111.3782,10.4960,0.0200,60,60,1.0000,1111.3782,0.0000,1420,2025-10-17T21:54:13.740209
711,30,14,LettuceGrowthStage.HEAD_INITIATION,1.0000,1111.3782,10.4960,0.0200,60,60,1.0000,1111.3782,0.0000,1422,2025-10-17T21:54:13.760906
712,30,15,LettuceGrowthStage.HEAD_INITIATION,1.0000,1111.3782,10.4960,0.0200,60,60,1.0000,1111.3782,0.0000,1424,2025-10-17T21:54:13.782166
713,30,16,LettuceGrowthStage.HEAD_INITIATION,1.0000,1111.3782,10.4960,0.0200,60,60,1.0000,1111.3782,0.0000,1426,2025-10-17T21:54:13.801893
714,30,17,LettuceGrowthStage.HEAD_INITIATION,1.0000,1111.3782,10.4960,0.0200,60,60,1.0000,1111.3782,0.0000,1428,2025-10-17T21:54:13.821729
715,30,18,LettuceGrowthStage.HEAD_INITIATION,1.0000,1111.3782,10.4960,0.0200,60,60,1.0000,1111.3782,0.0000,1430,2025-10-17T21:54:13.840708
716,30,19,LettuceGrowthStage.HEAD_INITIATION,1.0000,1111.3782,10.4960,0.0200,60,60,1.0000,1111.3782,0.0000,1432,2025-10-17T21:54:13.859795
717,30,20,LettuceGrowthStage.HEAD_INITIATION,1.0000,1111.3782,10.4960,0.0200,60,60,1.0000,1111.3782,0.0000,1434,2025-10-17T21:54:13.878758
718,30,21,LettuceGrowthStage.HEAD_INITIATION,1.0000,1111.3782,10.4960,0.0200,60,60,1.0000,1111.3782,0.0000,1436,2025-10-17T21:54:13.898168
719,30,22,LettuceGrowthStage.HEAD_INITIATION,1.0000,1111.3782,10.4960,0.0200,60,60,1.0000,1111.3782,0.0000,1438,2025-10-17T21:54:13.917117
720,30,23,LettuceGrowthStage.HEAD_INITIATION,1.0000,1111.3782,10.4960,0.0200,60,60,1.0000,1111.3782,0.0000,1440,2025-10-17T21:54:13.936269
721,31,0,LettuceGrowthStage.HEAD_INITIATION,1.0000,1149.7782,9.1918,0.0200,62,62,1.0000,1149.7782,0.0000,1442,2025-10-17T21:54:13.955692
722,31,1,LettuceGrowthStage.HEAD_INITIATION,1.0000,1149.7782,9.1918,0.0200,62,62,1.0000,1149.7782,0.0000,1444,2025-10-17T21:54:13.974706
723,31,2,LettuceGrowthStage.HEAD_INITIATION,1.0000,1149.7782,9.1918,0.0200,62,62,1.0000,1149.7782,0.0000,1446,2025-10-17T21:54:13.993873
724,31,3,LettuceGrowthStage.HEAD_INITIATION,1.0000,1149.7782,9.1918,0.0200,62,62,1.0000,1149.7782,0.0000,1448,2025-10-17T21:54:14.013286
725,31,4,LettuceGrowthStage.HEAD_INITIATION,1.0000,1149.7782,9.1918,0.0200,62,62,1.0000,1149.7782,0.0000,1450,2025-10-17T21:54:14.032732
726,31,5,LettuceGrowthStage.HEAD_INITIATION,1.0000,1149.7782,9.1918,0.0200,62,62,1.0000,1149.7782,0.0000,1452,2025-10-17T21:54:14.052444
727,31,6,LettuceGrowthStage.HEAD_INITIATION,1.0000,1149.7782,9.1918,0.0200,62,62,1.0000,1149.7782,0.0000,1454,2025-10-17T21:54:14.072203
728,31,7,LettuceGrowthStage.HEAD_INITIATION,1.0000,1149.7782,9.1918,0.0200,62,62,1.0000,1149.7782,0.0000,1456,2025-10-17T21:54:14.092410
729,31,8,LettuceGrowthStage.HEAD_INITIATION,1.0000,1149.7782,9.1918,0.0200,62,62,1.0000,1149.7782,0.0000,1458,2025-10-17T21:54:14.113587
730,31,9,LettuceGrowthStage.HEAD_INITIATION,1.0000,1149.7782,9.1918,0.0200,62,62,1.0000,1149.7782,0.0000,1460,2025-10-17T21:54:14.134236
731,31,10,LettuceGrowthStage.HEAD_INITIATION,1.0000,1149.7782,9.1918,0.0200,62,62,1.0000,1149.7782,0.0000,1462,2025-10-17T21:54:14.154890
732,31,11,LettuceGrowthStage.HEAD_INITIATION,1.0000,1149.7782,9.1918,0.0200,62,62,1.0000,1149.7782,0.0000,1464,2025-10-17T21:54:14.175570
733,31,12,LettuceGrowthStage.HEAD_INITIATION,1.0000,1149.7782,9.1918,0.0200,62,62,1.0000,1149.7782,0.0000,1466,2025-10-17T21:54:14.196143
734,31,13,LettuceGrowthStage.HEAD_INITIATION,1.0000,1149.7782,9.1918,0.0200,62,62,1.0000,1149.7782,0.0000,1468,2025-10-17T21:54:14.216681
735,31,14,LettuceGrowthStage.HEAD_INITIATION,1.0000,1149.7782,9.1918,0.0200,62,62,1.0000,1149.7782,0.0000,1470,2025-10-17T21:54:14.236469
736,31,15,LettuceGrowthStage.HEAD_INITIATION,1.0000,1149.7782,9.1918,0.0200,62,62,1.0000,1149.7782,0.0000,1472,2025-10-17T21:54:14.256045
737,31,16,LettuceGrowthStage.HEAD_INITIATION,1.0000,1149.7782,9.1918,0.0200,62,62,1.0000,1149.7782,0.0000,1474,2025-10-17T21:54:14.275415
738,31,17,LettuceGrowthStage.HEAD_INITIATION,1.0000,1149.7782,9.1918,0.0200,62,62,1.0000,1149.7782,0.0000,1476,2025-10-17T21:54:14.294739
739,31,18,LettuceGrowthStage.HEAD_INITIATION,1.0000,1149.7782,9.1918,0.0200,62,62,1.0000,1149.7782,0.0000,1478,2025-10-17T21:54:14.313560
740,31,19,LettuceGrowthStage.HEAD_INITIATION,1.0000,1149.7782,9.1918,0.0200,62,62,1.0000,1149.7782,0.0000,1480,2025-10-17T21:54:14.332548
741,31,20,LettuceGrowthStage.HEAD_INITIATION,1.0000,1149.7782,9.1918,0.0200,62,62,1.0000,1149.7782,0.0000,1482,2025-10-17T21:54:14.351551
742,31,21,LettuceGrowthStage.HEAD_INITIATION,1.0000,1149.7782,9.1918,0.0200,62,62,1.0000,1149.7782,0.0000,1484,2025-10-17T21:54:14.370500
743,31,22,LettuceGrowthStage.HEAD_INITIATION,1.0000,1149.7782,9.1918,0.0200,62,62,1.0000,1149.7782,0.0000,1486,2025-10-17T21:54:14.389305
744,31,23,LettuceGrowthStage.HEAD_INITIATION,1.0000,1149.7782,9.1918,0.0200,62,62,1.0000,1149.7782,0.0000,1488,2025-10-17T21:54:14.407954
745,32,0,LettuceGrowthStage.HEAD_DEVELOPMENT,1.0000,1188.6218,9.8521,0.0200,64,64,1.0000,1188.6218,0.0000,1490,2025-10-17T21:54:14.427447
746,32,1,LettuceGrowthStage.HEAD_DEVELOPMENT,1.0000,1188.6218,9.8521,0.0200,64,64,1.0000,1188.6218,0.0000,1492,2025-10-17T21:54:14.447236
747,32,2,LettuceGrowthStage.HEAD_DEVELOPMENT,1.0000,1188.6218,9.8521,0.0200,64,64,1.0000,1188.6218,0.0000,1494,2025-10-17T21:54:14.467531
748,32,3,LettuceGrowthStage.HEAD_DEVELOPMENT,1.0000,1188.6218,9.8521,0.0200,64,64,1.0000,1188.6218,0.0000,1496,2025-10-17T21:54:14.487382
749,32,4,LettuceGrowthStage.HEAD_DEVELOPMENT,1.0000,1188.6218,9.8521,0.0200,64,64,1.0000,1188.6218,0.0000,1498,2025-10-17T21:54:14.507916
750,32,5,LettuceGrowthStage.HEAD_DEVELOPMENT,1.0000,1188.6218,9.8521,0.0200,64,64,1.0000,1188.6218,0.0000,1500,2025-10-17T21:54:14.527704
751,32,6,LettuceGrowthStage.HEAD_DEVELOPMENT,1.0000,1188.6218,9.8521,0.0200,64,64,1.0000,1188.6218,0.0000,1502,2025-10-17T21:54:14.545213
752,32,7,LettuceGrowthStage.HEAD_DEVELOPMENT,1.0000,1188.6218,9.8521,0.0200,64,64,1.0000,1188.6218,0.0000,1504,2025-10-17T21:54:14.562078
753,32,8,LettuceGrowthStage.HEAD_DEVELOPMENT,1.0000,1188.6218,9.8521,0.0200,64,64,1.0000,1188.6218,0.0000,1506,2025-10-17T21:54:14.579389
754,32,9,LettuceGrowthStage.HEAD_DEVELOPMENT,1.0000,1188.6218,9.8521,0.0200,64,64,1.0000,1188.6218,0.0000,1508,2025-10-17T21:54:14.596662
755,32,10,LettuceGrowthStage.HEAD_DEVELOPMENT,1.0000,1188.6218,9.8521,0.0200,64,64,1.0000,1188.6218,0.0000,1510,2025-10-17T21:54:14.614641
756,32,11,LettuceGrowthStage.HEAD_DEVELOPMENT,1.0000,1188.6218,9.8521,0.0200,64,64,1.0000,1188.6218,0.0000,1512,2025-10-17T21:54:14.632533
757,32,12,LettuceGrowthStage.HEAD_DEVELOPMENT,1.0000,1188.6218,9.8521,0.0200,64,64,1.0000,1188.6218,0.0000,1514,2025-10-17T21:54:14.650682
758,32,13,LettuceGrowthStage.HEAD_DEVELOPMENT,1.0000,1188.6218,9.8521,0.0200,64,64,1.0000,1188.6218,0.0000,1516,2025-10-17T21:54:14.669196
759,32,14,LettuceGrowthStage.HEAD_DEVELOPMENT,1.0000,1188.6218,9.8521,0.0200,64,64,1.0000,1188.6218,0.0000,1518,2025-10-17T21:54:14.688248
760,32,15,LettuceGrowthStage.HEAD_DEVELOPMENT,1.0000,1188.6218,9.8521,0.0200,64,64,1.0000,1188.6218,0.0000,1520,2025-10-17T21:54:14.707173
761,32,16,LettuceGrowthStage.HEAD_DEVELOPMENT,1.0000,1188.6218,9.8521,0.0200,64,64,1.0000,1188.6218,0.0000,1522,2025-10-17T21:54:14.724653
762,32,17,LettuceGrowthStage.HEAD_DEVELOPMENT,1.0000,1188.6218,9.8521,0.0200,64,64,1.0000,1188.6218,0.0000,1524,2025-10-17T21:54:14.744048
763,32,18,LettuceGrowthStage.HEAD_DEVELOPMENT,1.0000,1188.6218,9.8521,0.0200,64,64,1.0000,1188.6218,0.0000,1526,2025-10-17T21:54:14.764532
764,32,19,LettuceGrowthStage.HEAD_DEVELOPMENT,1.0000,1188.6218,9.8521,0.0200,64,64,1.0000,1188.6218,0.0000,1528,2025-10-17T21:54:14.785175
765,32,20,LettuceGrowthStage.HEAD_DEVELOPMENT,1.0000,1188.6218,9.8521,0.0200,64,64,1.0000,1188.6218,0.0000,1530,2025-10-17T21:54:14.806481
766,32,21,LettuceGrowthStage.HEAD_DEVELOPMENT,1.0000,1188.6218,9.8521,0.0200,64,64,1.0000,1188.6218,0.0000,1532,2025-10-17T21:54:14.826892
767,32,22,LettuceGrowthStage.HEAD_DEVELOPMENT,1.0000,1188.6218,9.8521,0.0200,64,64,1.0000,1188.6218,0.0000,1534,2025-10-17T21:54:14.845668
768,32,23,LettuceGrowthStage.HEAD_DEVELOPMENT,1.0000,1188.6218,9.8521,0.0200,64,64,1.0000,1188.6218,0.0000,1536,2025-10-17T21:54:14.865806
769,33,0,LettuceGrowthStage.HEAD_DEVELOPMENT,1.0000,1225.2218,11.8194,0.0200,66,66,1.0000,1225.2218,0.0000,1538,2025-10-17T21:54:14.885840
770,33,1,LettuceGrowthStage.HEAD_DEVELOPMENT,1.0000,1225.2218,11.8194,0.0200,66,66,1.0000,1225.2218,0.0000,1540,2025-10-17T21:54:14.905522
771,33,2,LettuceGrowthStage.HEAD_DEVELOPMENT,1.0000,1225.2218,11.8194,0.0200,66,66,1.0000,1225.2218,0.0000,1542,2025-10-17T21:54:14.924818
772,33,3,LettuceGrowthStage.HEAD_DEVELOPMENT,1.0000,1225.2218,11.8194,0.0200,66,66,1.0000,1225.2218,0.0000,1544,2025-10-17T21:54:14.943783
773,33,4,LettuceGrowthStage.HEAD_DEVELOPMENT,1.0000,1225.2218,11.8194,0.0200,66,66,1.0000,1225.2218,0.0000,1546,2025-10-17T21:54:14.964390
774,33,5,LettuceGrowthStage.HEAD_DEVELOPMENT,1.0000,1225.2218,11.8194,0.0200,66,66,1.0000,1225.2218,0.0000,1548,2025-10-17T21:54:14.983905
775,33,6,LettuceGrowthStage.HEAD_DEVELOPMENT,1.0000,1225.2218,11.8194,0.0200,66,66,1.0000,1225.2218,0.0000,1550,2025-10-17T21:54:15.002951
776,33,7,LettuceGrowthStage.HEAD_DEVELOPMENT,1.0000,1225.2218,11.8194,0.0200,66,66,1.0000,1225.2218,0.0000,1552,2025-10-17T21:54:15.021902
777,33,8,LettuceGrowthStage.HEAD_DEVELOPMENT,1.0000,1225.2218,11.8194,0.0200,66,66,1.0000,1225.2218,0.0000,1554,2025-10-17T21:54:15.041037
778,33,9,LettuceGrowthStage.HEAD_DEVELOPMENT,1.0000,1225.2218,11.8194,0.0200,66,66,1.0000,1225.2218,0.0000,1556,2025-10-17T21:54:15.059973
779,33,10,LettuceGrowthStage.HEAD_DEVELOPMENT,1.0000,1225.2218,11.8194,0.0200,66,66,1.0000,1225.2218,0.0000,1558,2025-10-17T21:54:15.079740
780,33,11,LettuceGrowthStage.HEAD_DEVELOPMENT,1.0000,1225.2218,11.8194,0.0200,66,66,1.0000,1225.2218,0.0000,1560,2025-10-17T21:54:15.098317
781,33,12,LettuceGrowthStage.HEAD_DEVELOPMENT,1.0000,1225.2218,11.8194,0.0200,66,66,1.0000,1225.2218,0.0000,1562,2025-10-17T21:54:15.117929
782,33,13,LettuceGrowthStage.HEAD_DEVELOPMENT,1.0000,1225.2218,11.8194,0.0200,66,66,1.0000,1225.2218,0.0000,1564,2025-10-17T21:54:15.137436
783,33,14,LettuceGrowthStage.HEAD_DEVELOPMENT,1.0000,1225.2218,11.8194,0.0200,66,66,1.0000,1225.2218,0.0000,1566,2025-10-17T21:54:15.156191
784,33,15,LettuceGrowthStage.HEAD_DEVELOPMENT,1.0000,1225.2218,11.8194,0.0200,66,66,1.0000,1225.2218,0.0000,1568,2025-10-17T21:54:15.175411
785,33,16,LettuceGrowthStage.HEAD_DEVELOPMENT,1.0000,1225.2218,11.8194,0.0200,66,66,1.0000,1225.2218,0.0000,1570,2025-10-17T21:54:15.194389
786,33,17,LettuceGrowthStage.HEAD_DEVELOPMENT,1.0000,1225.2218,11.8194,0.0200,66,66,1.0000,1225.2218,0.0000,1572,2025-10-17T21:54:15.213648
787,33,18,LettuceGrowthStage.HEAD_DEVELOPMENT,1.0000,1225.2218,11.8194,0.0200,66,66,1.0000,1225.2218,0.0000,1574,2025-10-17T21:54:15.232551
788,33,19,LettuceGrowthStage.HEAD_DEVELOPMENT,1.0000,1225.2218,11.8194,0.0200,66,66,1.0000,1225.2218,0.0000,1576,2025-10-17T21:54:15.251345
789,33,20,LettuceGrowthStage.HEAD_DEVELOPMENT,1.0000,1225.2218,11.8194,0.0200,66,66,1.0000,1225.2218,0.0000,1578,2025-10-17T21:54:15.270144
790,33,21,LettuceGrowthStage.HEAD_DEVELOPMENT,1.0000,1225.2218,11.8194,0.0200,66,66,1.0000,1225.2218,0.0000,1580,2025-10-17T21:54:15.288779
791,33,22,LettuceGrowthStage.HEAD_DEVELOPMENT,1.0000,1225.2218,11.8194,0.0200,66,66,1.0000,1225.2218,0.0000,1582,2025-10-17T21:54:15.307698
792,33,23,LettuceGrowthStage.HEAD_DEVELOPMENT,1.0000,1225.2218,11.8194,0.0200,66,66,1.0000,1225.2218,0.0000,1584,2025-10-17T21:54:15.326697
793,34,0,LettuceGrowthStage.HARVEST_MATURITY,1.0000,1263.6218,13.8702,0.0200,68,68,1.0000,1263.6218,0.0000,1586,2025-10-17T21:54:15.346180
